1.204615e+00 7.089210e-01 1.342480e-01 1.750400e-01 -3.180220e-01 3.853620e-01 1.324292e+00 -1.257320e-01 2.019090e+00 -2.010510e-01 1.175091e+00 -2.516115e+00 1.248970e+00 3.086818e+00 -2.434020e-01 1.054316e+00 -4.002500e-01 -6.622480e-01 -4.131660e-01 -1.065017e+00 -1.107066e+00 -1.460725e+00 -3.425220e-01 -7.544600e-02 -6.401290e-01 -1.493244e+00 -1.289672e+00 3.144900e-02 8.466720e-01 -2.504920e+00 1.001014e+00 6.820270e-01 -9.381000e-02 4.480220e-01 2.760980e-01 -1.329466e+00 -1.281679e+00 1.061008e+00 1.135698e+00 1.050773e+00 1.771130e+00 -1.389300e-02 -1.134071e+00 -1.672910e-01 -8.273650e-01 3.320000e-01 5.900800e-01 1.052542e+00 -6.094630e-01 9.951080e-01 2.871800e-01 1.132254e+00 1.356453e+00 -2.919590e-01 1.600794e+00 -2.312160e-01 7.503270e-01 -1.263521e+00 -1.015287e+00 -1.879610e-01 -8.254150e-01 6.540370e-01 -3.859570e-01 -1.124480e+00 3.787960e-01 5.649580e-01 -3.844840e-01 -6.387930e-01 -8.946210e-01 -4.158220e-01 1.135766e+00 -4.654140e-01 -6.275910e-01 -1.076920e-01 1.539082e+00 5.847330e-01 -1.077420e+00 1.079694e+00 5.674530e-01 9.559780e-01 2.278440e-01 -6.289100e-02 1.611460e-01 3.702480e-01 1.196100e-01 -1.278670e-01 -7.812030e-01 -4.096240e-01 1.066990e-01 -1.446301e+00 7.635880e-01 6.713570e-01 -1.089074e+00 1.165124e+00 2.790400e-01 -5.638830e-01 -1.872060e+00 6.125780e-01 6.042560e-01 -1.134650e-01 
1.204615e+00 3.258275e-01 3.323118e-01 2.557728e-02 5.556656e-02 4.621975e-01 5.982266e-01 9.595893e-01 6.857861e-01 8.843482e-01 -3.636990e-01 -2.443945e-01 6.812171e-01 1.542279e+00 1.188579e+00 2.428463e-01 -2.274743e-02 -5.043198e-01 -6.980753e-01 -9.038976e-01 -1.233881e+00 -1.048166e+00 -6.307130e-01 -3.480194e-01 -7.351986e-01 -1.167651e+00 -9.364303e-01 -1.041118e-01 -4.019397e-01 -4.132646e-01 -1.593203e-01 5.353538e-01 2.923619e-01 2.164309e-01 -1.698469e-01 -8.298643e-01 -5.769543e-01 3.899624e-01 1.110423e+00 1.318571e+00 1.028038e+00 1.947026e-01 -5.068768e-01 -6.798554e-01 -3.021371e-01 2.903710e-02 6.275293e-01 3.939181e-01 3.832321e-01 3.093925e-01 7.873072e-01 9.791337e-01 8.228734e-01 8.105052e-01 4.847903e-01 6.225728e-01 -1.734996e-01 -6.015617e-01 -8.686495e-01 -6.598205e-01 -2.025629e-01 -1.199278e-01 -2.923876e-01 -4.329143e-01 -5.304495e-03 2.356050e-01 -1.630905e-01 -6.370297e-01 -6.784025e-01 -1.044770e-01 1.602126e-01 -4.668071e-02 -4.339047e-01 2.290919e-01 7.537226e-01 3.831605e-01 1.018831e-01 2.920386e-01 8.622900e-01 6.333918e-01 3.695886e-01 9.405216e-02 1.498012e-01 2.185349e-01 1.059996e-01 -2.650626e-01 -4.809888e-01 -3.720452e-01 -5.229579e-01 -3.012816e-01 7.003137e-02 1.709664e-01 1.346375e-01 2.143977e-01 2.917799e-01 -7.082246e-01 -7.256054e-01 -1.497285e-01 3.842436e-01 1.362102e-01 
1.204615e+00 1.560175e-01 2.172540e-01 1.924644e-01 2.779991e-01 3.487686e-01 6.474155e-01 7.341293e-01 7.933753e-01 2.756786e-01 1.621863e-01 3.230401e-01 6.340530e-01 8.886210e-01 1.061410e+00 5.386215e-01 -7.157204e-02 -3.521470e-01 -7.433725e-01 -9.873574e-01 -1.050479e+00 -9.604169e-01 -7.627067e-01 -7.160340e-01 -7.755152e-01 -8.221967e-01 -6.041130e-01 -6.194884e-01 -3.373738e-01 -1.121542e-01 -3.934187e-02 6.950096e-02 3.793084e-01 2.912363e-02 -3.498550e-01 -3.645675e-01 -1.736074e-01 2.493198e-01 9.028943e-01 1.140222e+00 7.421377e-01 2.833679e-01 -2.192946e-01 -4.885668e-01 -3.258529e-01 8.622613e-02 1.997964e-01 4.271899e-01 4.313235e-01 5.422393e-01 7.353539e-01 8.581537e-01 9.039558e-01 7.900696e-01 6.405421e-01 2.472475e-01 -9.344096e-02 -5.132538e-01 -6.782523e-01 -6.211473e-01 -3.621225e-01 -3.138481e-01 -2.669563e-01 -9.476748e-02 -9.839739e-02 -6.741302e-02 -1.654615e-01 -4.294500e-01 -3.821901e-01 -2.486464e-01 -1.657732e-01 -1.276924e-01 5.545677e-02 1.814664e-01 2.778875e-01 4.304410e-01 4.456503e-01 4.460352e-01 5.412985e-01 6.176344e-01 3.888636e-01 2.633770e-01 1.444729e-01 1.025289e-01 -3.959470e-02 -2.241698e-01 -3.216973e-01 -5.015837e-01 -3.978899e-01 -1.385701e-01 -1.024987e-01 7.717172e-02 2.910998e-01 1.442643e-01 -2.158767e-01 -2.607470e-01 -3.654647e-01 -2.365976e-01 -8.666263e-03 2.040018e-01 
1.204615e+00 7.670145e-02 1.637975e-01 3.171576e-01 3.372609e-01 4.677787e-01 5.325377e-01 6.579777e-01 4.635588e-01 3.685811e-01 4.349227e-01 5.487588e-01 6.242308e-01 7.469231e-01 6.795559e-01 5.975708e-01 1.403359e-01 -3.786918e-01 -6.890363e-01 -9.458388e-01 -9.834691e-01 -9.445644e-01 -9.368043e-01 -8.959940e-01 -7.911747e-01 -5.837800e-01 -6.420580e-01 -5.219500e-01 -3.252694e-01 -1.173589e-01 9.143030e-03 7.123218e-02 -1.434635e-02 -5.676256e-02 -1.963834e-01 -1.485885e-01 6.434743e-02 3.874502e-01 6.595386e-01 7.753541e-01 6.787397e-01 2.898374e-01 -3.317695e-02 -2.308657e-01 -2.374134e-01 -1.324333e-01 1.268270e-01 2.775228e-01 5.060944e-01 6.718300e-01 7.382678e-01 8.551724e-01 8.952838e-01 8.176848e-01 5.600126e-01 1.964890e-01 -1.503493e-01 -3.929629e-01 -5.635700e-01 -5.471443e-01 -5.577702e-01 -3.739887e-01 -1.843007e-01 -1.034898e-01 -6.790921e-02 -1.784735e-01 -2.429970e-01 -1.985402e-01 -2.810379e-01 -3.369031e-01 -2.976908e-01 -9.523130e-02 1.017257e-01 1.436933e-01 2.164322e-01 3.859600e-01 5.492816e-01 5.783593e-01 5.022621e-01 4.675022e-01 4.706320e-01 3.049904e-01 1.751924e-01 -4.396890e-03 -1.238198e-01 -1.914125e-01 -3.565532e-01 -3.759965e-01 -2.828013e-01 -2.288096e-01 -4.550897e-02 8.860868e-02 1.235125e-01 9.473451e-03 -1.416704e-01 -2.053025e-01 -1.609030e-01 -2.080058e-01 -1.111893e-01 -3.002835e-02 
1.204615e+00 7.447021e-02 2.094440e-01 2.967813e-01 4.362795e-01 4.710642e-01 5.359505e-01 4.419114e-01 4.191196e-01 4.739830e-01 5.328125e-01 6.011771e-01 6.818732e-01 6.464374e-01 6.226989e-01 4.420186e-01 1.894996e-01 -2.598154e-01 -6.656023e-01 -8.540519e-01 -9.830350e-01 -1.023600e+00 -1.019968e+00 -9.442811e-01 -7.503084e-01 -6.657258e-01 -5.223461e-01 -4.179266e-01 -2.845368e-01 -1.469584e-01 -1.381762e-02 -2.880054e-02 -1.187157e-01 -1.637452e-01 -6.839598e-02 -1.117889e-03 2.055316e-01 4.273433e-01 5.497263e-01 6.016133e-01 5.265928e-01 3.424574e-01 7.579805e-02 -8.861749e-02 -2.014449e-01 -1.563640e-01 -1.765352e-03 2.573175e-01 4.913354e-01 6.793932e-01 8.227345e-01 8.773200e-01 8.914301e-01 7.731250e-01 5.058663e-01 1.922043e-01 -1.326158e-01 -3.670094e-01 -4.810263e-01 -5.951411e-01 -5.343080e-01 -4.036608e-01 -2.216691e-01 -1.109511e-01 -1.143929e-01 -1.516478e-01 -1.806034e-01 -2.072406e-01 -2.521297e-01 -3.323324e-01 -2.730021e-01 -1.243841e-01 -1.145169e-03 1.414863e-01 2.644076e-01 3.960465e-01 5.366418e-01 5.954068e-01 5.566185e-01 4.813325e-01 4.115848e-01 3.378542e-01 1.415087e-01 -2.072358e-02 -1.436343e-01 -2.658006e-01 -3.023024e-01 -2.901918e-01 -2.781195e-01 -1.725949e-01 -4.890291e-02 4.577704e-02 3.094448e-03 -4.228824e-02 -7.240364e-02 -1.343017e-01 -1.696768e-01 -1.278683e-01 -1.559063e-01 -1.258244e-01 
1.204615e+00 1.208516e-01 2.183666e-01 3.437859e-01 4.284553e-01 4.994754e-01 4.443611e-01 4.002668e-01 4.335118e-01 4.989945e-01 5.696584e-01 6.409458e-01 6.669687e-01 6.660608e-01 5.650619e-01 3.950187e-01 1.220621e-01 -1.904429e-01 -5.547975e-01 -8.350490e-01 -9.930478e-01 -1.089019e+00 -1.062357e+00 -9.302733e-01 -8.137572e-01 -6.499253e-01 -4.788375e-01 -3.330050e-01 -2.378582e-01 -1.406066e-01 -1.047725e-01 -1.198109e-01 -1.535089e-01 -1.466609e-01 -6.258544e-02 1.230165e-01 2.759440e-01 4.164603e-01 5.169070e-01 5.156709e-01 4.469161e-01 3.252487e-01 1.583261e-01 -4.747208e-02 -1.502535e-01 -1.568949e-01 -3.067866e-02 2.104343e-01 4.620809e-01 6.870415e-01 8.538290e-01 9.282059e-01 8.801540e-01 7.248791e-01 4.892722e-01 1.837528e-01 -1.023020e-01 -3.361908e-01 -5.089713e-01 -5.619864e-01 -5.239270e-01 -4.012218e-01 -2.709806e-01 -1.580796e-01 -1.193577e-01 -1.089796e-01 -1.391327e-01 -2.163717e-01 -2.756951e-01 -2.778774e-01 -2.485128e-01 -1.827599e-01 -4.918471e-02 1.194282e-01 2.932984e-01 4.296293e-01 5.230741e-01 5.879571e-01 5.939951e-01 5.200542e-01 4.067726e-01 2.796351e-01 1.371074e-01 -2.649908e-02 -1.772582e-01 -2.676053e-01 -2.771899e-01 -2.739611e-01 -2.257435e-01 -1.385644e-01 -5.662264e-02 -3.570457e-02 -2.874979e-02 -4.569644e-02 -6.849298e-02 -1.015578e-01 -1.376654e-01 -1.519130e-01 -1.461050e-01 -1.074951e-01 
1.204615e+00 1.299491e-01 2.571366e-01 3.544046e-01 4.384169e-01 4.439780e-01 4.292108e-01 4.239561e-01 4.395899e-01 4.954835e-01 5.771304e-01 6.391358e-01 6.808260e-01 6.590503e-01 5.639613e-01 3.713991e-01 1.139239e-01 -1.996598e-01 -5.043702e-01 -8.064085e-01 -1.020258e+00 -1.097648e+00 -1.067437e+00 -9.736192e-01 -8.146822e-01 -6.333885e-01 -4.576017e-01 -3.096836e-01 -1.959957e-01 -1.556386e-01 -1.518301e-01 -1.650600e-01 -1.639141e-01 -1.269993e-01 -2.373952e-02 1.270271e-01 2.992050e-01 4.240166e-01 4.954155e-01 5.023540e-01 4.323069e-01 3.084756e-01 1.422434e-01 -1.502031e-02 -1.352804e-01 -1.364757e-01 -1.770858e-02 1.806585e-01 4.425342e-01 6.861635e-01 8.617239e-01 9.358577e-01 8.821072e-01 7.201550e-01 4.735612e-01 1.923391e-01 -9.322797e-02 -3.411179e-01 -5.015653e-01 -5.539400e-01 -5.106313e-01 -4.134734e-01 -2.876770e-01 -1.898209e-01 -1.070791e-01 -9.396375e-02 -1.374915e-01 -2.040167e-01 -2.610686e-01 -2.749657e-01 -2.570494e-01 -1.907787e-01 -6.471730e-02 1.077043e-01 2.862485e-01 4.374312e-01 5.410704e-01 5.953842e-01 5.966806e-01 5.367904e-01 4.146223e-01 2.595359e-01 1.114456e-01 -4.317543e-02 -1.774928e-01 -2.482986e-01 -2.849088e-01 -2.567985e-01 -1.950015e-01 -1.291236e-01 -8.300877e-02 -4.999926e-02 -3.993464e-02 -4.491370e-02 -7.415462e-02 -1.019919e-01 -1.275838e-01 -1.560273e-01 -1.340639e-01 -6.937208e-02 
1.204615e+00 1.447322e-01 2.735276e-01 3.755924e-01 4.133992e-01 4.251572e-01 4.288412e-01 4.319750e-01 4.498527e-01 4.974769e-01 5.660028e-01 6.427567e-01 6.809996e-01 6.612987e-01 5.583119e-01 3.732316e-01 1.081499e-01 -1.910648e-01 -5.110055e-01 -7.918165e-01 -1.009385e+00 -1.103641e+00 -1.090935e+00 -9.875769e-01 -8.164740e-01 -6.217519e-01 -4.395404e-01 -2.865799e-01 -1.955081e-01 -1.628149e-01 -1.753878e-01 -1.865347e-01 -1.733446e-01 -1.100295e-01 -4.074300e-03 1.370003e-01 2.931267e-01 4.289512e-01 4.963539e-01 4.981808e-01 4.302280e-01 2.905586e-01 1.297059e-01 -2.062232e-02 -1.118016e-01 -1.154401e-01 -1.462287e-02 1.831914e-01 4.271243e-01 6.767853e-01 8.597256e-01 9.309812e-01 8.869978e-01 7.223693e-01 4.775773e-01 1.915138e-01 -9.682905e-02 -3.388925e-01 -4.916685e-01 -5.475794e-01 -5.137378e-01 -4.181310e-01 -3.062485e-01 -1.861658e-01 -1.145712e-01 -9.312059e-02 -1.299125e-01 -1.895623e-01 -2.434014e-01 -2.838288e-01 -2.675469e-01 -1.931666e-01 -6.803431e-02 9.689179e-02 2.756693e-01 4.374625e-01 5.568194e-01 6.114629e-01 6.033790e-01 5.367105e-01 4.148781e-01 2.591950e-01 8.518419e-02 -6.080293e-02 -1.677231e-01 -2.498959e-01 -2.690594e-01 -2.434482e-01 -1.860111e-01 -1.331251e-01 -8.833331e-02 -5.633707e-02 -4.254153e-02 -5.465181e-02 -7.576279e-02 -1.071811e-01 -1.366443e-01 -1.368178e-01 -1.129882e-01 -6.022666e-02 
1.204615e+00 1.521683e-01 2.839149e-01 3.692242e-01 4.106163e-01 4.249149e-01 4.269173e-01 4.315584e-01 4.543263e-01 4.980512e-01 5.664637e-01 6.374195e-01 6.805432e-01 6.602840e-01 5.605282e-01 3.733503e-01 1.157275e-01 -1.949435e-01 -5.120754e-01 -7.962897e-01 -9.967769e-01 -1.108628e+00 -1.101899e+00 -9.907286e-01 -8.176067e-01 -6.165462e-01 -4.250587e-01 -2.812748e-01 -1.978812e-01 -1.719087e-01 -1.799469e-01 -1.938435e-01 -1.735869e-01 -1.086730e-01 1.512670e-03 1.439756e-01 2.947784e-01 4.243899e-01 5.025578e-01 5.008665e-01 4.218517e-01 2.859669e-01 1.203391e-01 -2.357680e-02 -1.059627e-01 -1.050690e-01 -4.938553e-03 1.844962e-01 4.276910e-01 6.669062e-01 8.496634e-01 9.302535e-01 8.852915e-01 7.286559e-01 4.827607e-01 1.894052e-01 -9.868421e-02 -3.339877e-01 -4.883546e-01 -5.456262e-01 -5.165239e-01 -4.270565e-01 -3.034079e-01 -1.918320e-01 -1.157986e-01 -9.702904e-02 -1.215009e-01 -1.781417e-01 -2.432169e-01 -2.811667e-01 -2.720598e-01 -1.987650e-01 -7.134410e-02 9.175544e-02 2.710136e-01 4.382280e-01 5.617829e-01 6.227505e-01 6.118476e-01 5.360687e-01 4.125677e-01 2.502278e-01 8.064230e-02 -6.643564e-02 -1.776798e-01 -2.410406e-01 -2.596295e-01 -2.335963e-01 -1.885524e-01 -1.338544e-01 -8.728919e-02 -5.725058e-02 -4.855229e-02 -5.773567e-02 -8.255753e-02 -1.132314e-01 -1.321366e-01 -1.280132e-01 -9.939548e-02 -5.827568e-02 
1.204615e+00 1.557257e-01 2.812148e-01 3.652579e-01 4.144553e-01 4.284287e-01 4.261389e-01 4.303098e-01 4.517998e-01 5.008489e-01 5.673294e-01 6.348373e-01 6.760204e-01 6.604347e-01 5.624848e-01 3.794254e-01 1.170511e-01 -1.945179e-01 -5.156564e-01 -7.947259e-01 -1.004164e+00 -1.106532e+00 -1.101614e+00 -9.947288e-01 -8.158239e-01 -6.103580e-01 -4.209136e-01 -2.800529e-01 -2.012205e-01 -1.762430e-01 -1.837675e-01 -1.911280e-01 -1.743167e-01 -1.108146e-01 1.456603e-03 1.470026e-01 2.990220e-01 4.268969e-01 5.024195e-01 5.015282e-01 4.192913e-01 2.791836e-01 1.174548e-01 -2.467780e-02 -1.079622e-01 -9.954853e-02 4.263363e-03 1.909155e-01 4.275176e-01 6.614232e-01 8.407106e-01 9.237790e-01 8.869247e-01 7.317431e-01 4.854133e-01 1.914781e-01 -9.591278e-02 -3.326178e-01 -4.864371e-01 -5.470937e-01 -5.208450e-01 -4.274744e-01 -3.060170e-01 -1.934034e-01 -1.199456e-01 -9.334834e-02 -1.170781e-01 -1.747386e-01 -2.399058e-01 -2.802940e-01 -2.713611e-01 -2.046014e-01 -7.829173e-02 8.897383e-02 2.707250e-01 4.386108e-01 5.655406e-01 6.288478e-01 6.187484e-01 5.401621e-01 4.053404e-01 2.435104e-01 7.903679e-02 -7.135040e-02 -1.813838e-01 -2.387047e-01 -2.502810e-01 -2.313397e-01 -1.861584e-01 -1.336097e-01 -8.624189e-02 -5.858283e-02 -5.178812e-02 -6.372911e-02 -8.986017e-02 -1.143727e-01 -1.258992e-01 -1.204431e-01 -9.638390e-02 -5.180025e-02 
